Equipment ID;Date of Inspection;Pos;Component/Function;Inspection Type;Fieldworker Name;Notes
HCK_EQ001;02/16/2025;P;Combustion system;O;Charlie;Water quality within acceptable range
HCK_EQ002;02/17/2025;A;Safety devices against overpressure (safety valves);O;Bob;Minor corrosion detected on lower flange
HCK_EQ002;02/17/2025;D;Valves;O;Diana;Safety valve adjusted
HCK_EQ002;02/17/2025;E;Feedwater regulation;O;Diana;Calibration performed successfully
HCK_EQ002;02/17/2025;F;Low-level limiter;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ002;02/17/2025;G;Steam pressure and temperature;O;Alice;No issues found during inspection
HCK_EQ002;02/17/2025;H;Pressure limiter;O;Alice;Feedwater pump maintenance completed
HCK_EQ002;02/17/2025;I;Temperature limiter;O;Charlie;Leak detected and sealed
HCK_EQ002;02/17/2025;J;Water quality devices;O;Alice;Temperature sensor replaced
HCK_EQ002;02/17/2025;K;Safety system;O;Diana;Safety valve adjusted
HCK_EQ002;02/17/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Safety valve adjusted
HCK_EQ002;02/17/2025;M;Steam pressure and temperature regulators;O;Charlie;No issues found during inspection
HCK_EQ002;02/17/2025;N;Feedwater system;O;Charlie;Feedwater pump maintenance completed
HCK_EQ002;02/17/2025;P;Combustion system;O;Diana;Routine check with no anomalies
HCK_EQ003;02/17/2025;A;Safety devices against overpressure (safety valves);O;Alice;Safety valve adjusted
HCK_EQ003;02/17/2025;D;Valves;O;Alice;Safety valve adjusted
HCK_EQ003;02/17/2025;E;Feedwater regulation;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;02/17/2025;F;Low-level limiter;O;Bob;No issues found during inspection
HCK_EQ003;02/17/2025;G;Steam pressure and temperature;O;Bob;Minor corrosion detected on lower flange
HCK_EQ003;02/17/2025;H;Pressure limiter;O;Bob;Temperature sensor replaced
HCK_EQ003;02/17/2025;I;Temperature limiter;O;Charlie;Water quality within acceptable range
HCK_EQ003;02/17/2025;J;Water quality devices;O;Charlie;Pressure valve replaced
HCK_EQ003;02/17/2025;K;Safety system;O;Bob;Feedwater pump maintenance completed
HCK_EQ003;02/17/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Leak detected and sealed
HCK_EQ003;02/17/2025;M;Steam pressure and temperature regulators;O;Bob;Pressure valve replaced
HCK_EQ003;02/17/2025;N;Feedwater system;O;Charlie;Water quality within acceptable range
HCK_EQ003;02/17/2025;P;Combustion system;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ004;02/18/2025;A;Safety devices against overpressure (safety valves);O;Bob;Feedwater pump maintenance completed
HCK_EQ004;02/18/2025;D;Valves;O;Diana;Leak detected and sealed
HCK_EQ004;02/18/2025;E;Feedwater regulation;O;Charlie;Safety valve adjusted
HCK_EQ004;02/18/2025;F;Low-level limiter;O;Diana;Minor corrosion detected on lower flange
HCK_EQ004;02/18/2025;G;Steam pressure and temperature;O;Bob;Calibration performed successfully
HCK_EQ004;02/18/2025;H;Pressure limiter;O;Diana;No issues found during inspection
HCK_EQ004;02/18/2025;I;Temperature limiter;O;Diana;Safety valve adjusted
HCK_EQ004;02/18/2025;J;Water quality devices;O;Bob;Water quality within acceptable range
HCK_EQ004;02/18/2025;K;Safety system;O;Diana;Temperature sensor replaced
HCK_EQ004;02/18/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Water quality within acceptable range
HCK_EQ004;02/18/2025;M;Steam pressure and temperature regulators;O;Diana;Routine check with no anomalies
HCK_EQ004;02/18/2025;N;Feedwater system;O;Alice;Calibration performed successfully
HCK_EQ004;02/18/2025;P;Combustion system;O;Bob;Pressure valve replaced
HCK_EQ001;02/19/2025;A;Safety devices against overpressure (safety valves);O;Alice;Water quality within acceptable range
HCK_EQ001;02/19/2025;D;Valves;O;Alice;Leak detected and sealed
HCK_EQ001;02/19/2025;E;Feedwater regulation;O;Alice;Routine check with no anomalies
HCK_EQ001;02/19/2025;F;Low-level limiter;O;Bob;Minor corrosion detected on lower flange
HCK_EQ001;02/19/2025;G;Steam pressure and temperature;O;Charlie;Routine check with no anomalies
HCK_EQ001;02/19/2025;H;Pressure limiter;O;Charlie;Water quality within acceptable range
HCK_EQ001;02/19/2025;I;Temperature limiter;O;Bob;Temperature sensor replaced
HCK_EQ001;02/19/2025;J;Water quality devices;O;Diana;No issues found during inspection
HCK_EQ001;02/19/2025;K;Safety system;O;Alice;Feedwater pump maintenance completed
HCK_EQ001;02/19/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Safety valve adjusted
HCK_EQ001;02/19/2025;M;Steam pressure and temperature regulators;O;Alice;Leak detected and sealed
HCK_EQ001;02/19/2025;N;Feedwater system;O;Diana;Pressure valve replaced
HCK_EQ001;02/19/2025;P;Combustion system;O;Charlie;No issues found during inspection
HCK_EQ002;02/20/2025;A;Safety devices against overpressure (safety valves);O;Bob;Minor corrosion detected on lower flange
HCK_EQ002;02/20/2025;D;Valves;O;Alice;Pressure valve replaced
HCK_EQ002;02/20/2025;E;Feedwater regulation;O;Diana;Safety valve adjusted
HCK_EQ002;02/20/2025;F;Low-level limiter;O;Charlie;Safety valve adjusted
HCK_EQ002;02/20/2025;G;Steam pressure and temperature;O;Bob;Feedwater pump maintenance completed
HCK_EQ002;02/20/2025;H;Pressure limiter;O;Diana;Water quality within acceptable range
HCK_EQ002;02/20/2025;I;Temperature limiter;O;Diana;No issues found during inspection
HCK_EQ002;02/20/2025;J;Water quality devices;O;Charlie;Temperature sensor replaced
HCK_EQ002;02/20/2025;K;Safety system;O;Charlie;No issues found during inspection
HCK_EQ002;02/20/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Leak detected and sealed
HCK_EQ002;02/20/2025;M;Steam pressure and temperature regulators;O;Alice;No issues found during inspection
HCK_EQ002;02/20/2025;N;Feedwater system;O;Charlie;Water quality within acceptable range
HCK_EQ002;02/20/2025;P;Combustion system;O;Alice;Routine check with no anomalies
HCK_EQ003;02/20/2025;A;Safety devices against overpressure (safety valves);O;Charlie;Temperature sensor replaced
HCK_EQ003;02/20/2025;D;Valves;O;Bob;Calibration performed successfully
HCK_EQ003;02/20/2025;E;Feedwater regulation;O;Diana;Water quality within acceptable range
HCK_EQ003;02/20/2025;F;Low-level limiter;O;Charlie;Leak detected and sealed
HCK_EQ003;02/20/2025;G;Steam pressure and temperature;O;Diana;Routine check with no anomalies
HCK_EQ003;02/20/2025;H;Pressure limiter;O;Alice;Water quality within acceptable range
HCK_EQ003;02/20/2025;I;Temperature limiter;O;Charlie;Leak detected and sealed
HCK_EQ003;02/20/2025;J;Water quality devices;O;Alice;Water quality within acceptable range
HCK_EQ003;02/20/2025;K;Safety system;O;Alice;Calibration performed successfully
HCK_EQ003;02/20/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Water quality within acceptable range
HCK_EQ003;02/20/2025;M;Steam pressure and temperature regulators;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;02/20/2025;N;Feedwater system;O;Bob;Feedwater pump maintenance completed
HCK_EQ003;02/20/2025;P;Combustion system;O;Bob;Minor corrosion detected on lower flange
HCK_EQ004;02/21/2025;A;Safety devices against overpressure (safety valves);O;Diana;Minor corrosion detected on lower flange
HCK_EQ004;02/21/2025;D;Valves;O;Alice;Calibration performed successfully
HCK_EQ004;02/21/2025;E;Feedwater regulation;O;Alice;Leak detected and sealed
HCK_EQ004;02/21/2025;F;Low-level limiter;O;Alice;Minor corrosion detected on lower flange
HCK_EQ004;02/21/2025;G;Steam pressure and temperature;O;Alice;Water quality within acceptable range
HCK_EQ004;02/21/2025;H;Pressure limiter;O;Charlie;No issues found during inspection
HCK_EQ004;02/21/2025;I;Temperature limiter;O;Charlie;No issues found during inspection
HCK_EQ004;02/21/2025;J;Water quality devices;O;Alice;Temperature sensor replaced
HCK_EQ004;02/21/2025;K;Safety system;O;Bob;Leak detected and sealed
HCK_EQ004;02/21/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Safety valve adjusted
HCK_EQ004;02/21/2025;M;Steam pressure and temperature regulators;O;Charlie;Water quality within acceptable range
HCK_EQ004;02/21/2025;N;Feedwater system;O;Alice;Water quality within acceptable range
HCK_EQ004;02/21/2025;P;Combustion system;O;Charlie;Leak detected and sealed
HCK_EQ001;02/22/2025;A;Safety devices against overpressure (safety valves);O;Bob;Pressure valve replaced
HCK_EQ001;02/22/2025;D;Valves;O;Charlie;Feedwater pump maintenance completed
HCK_EQ001;02/22/2025;E;Feedwater regulation;O;Alice;Pressure valve replaced
HCK_EQ001;02/22/2025;F;Low-level limiter;O;Diana;No issues found during inspection
HCK_EQ001;02/22/2025;G;Steam pressure and temperature;O;Bob;Temperature sensor replaced
HCK_EQ001;02/22/2025;H;Pressure limiter;O;Bob;Water quality within acceptable range
HCK_EQ001;02/22/2025;I;Temperature limiter;O;Bob;Pressure valve replaced
HCK_EQ001;02/22/2025;J;Water quality devices;O;Alice;Minor corrosion detected on lower flange
HCK_EQ001;02/22/2025;K;Safety system;O;Diana;Water quality within acceptable range
HCK_EQ001;02/22/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Feedwater pump maintenance completed
HCK_EQ001;02/22/2025;M;Steam pressure and temperature regulators;O;Diana;Pressure valve replaced
HCK_EQ001;02/22/2025;N;Feedwater system;O;Charlie;Calibration performed successfully
HCK_EQ001;02/22/2025;P;Combustion system;O;Alice;Minor corrosion detected on lower flange
HCK_EQ002;02/23/2025;A;Safety devices against overpressure (safety valves);O;Alice;Routine check with no anomalies
HCK_EQ002;02/23/2025;D;Valves;O;Charlie;Water quality within acceptable range
HCK_EQ002;02/23/2025;E;Feedwater regulation;O;Charlie;No issues found during inspection
HCK_EQ002;02/23/2025;F;Low-level limiter;O;Alice;Calibration performed successfully
HCK_EQ002;02/23/2025;G;Steam pressure and temperature;O;Bob;Water quality within acceptable range
HCK_EQ002;02/23/2025;H;Pressure limiter;O;Diana;Water quality within acceptable range
HCK_EQ002;02/23/2025;I;Temperature limiter;O;Diana;Feedwater pump maintenance completed
HCK_EQ002;02/23/2025;J;Water quality devices;O;Alice;Pressure valve replaced
HCK_EQ002;02/23/2025;K;Safety system;O;Bob;Routine check with no anomalies
HCK_EQ002;02/23/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Minor corrosion detected on lower flange
HCK_EQ002;02/23/2025;M;Steam pressure and temperature regulators;O;Diana;Routine check with no anomalies
HCK_EQ002;02/23/2025;N;Feedwater system;O;Diana;Water quality within acceptable range
HCK_EQ002;02/23/2025;P;Combustion system;O;Diana;Leak detected and sealed
HCK_EQ003;02/23/2025;A;Safety devices against overpressure (safety valves);O;Alice;Water quality within acceptable range
HCK_EQ003;02/23/2025;D;Valves;O;Diana;Pressure valve replaced
HCK_EQ003;02/23/2025;E;Feedwater regulation;O;Alice;Routine check with no anomalies
HCK_EQ003;02/23/2025;F;Low-level limiter;O;Alice;Leak detected and sealed
HCK_EQ003;02/23/2025;G;Steam pressure and temperature;O;Charlie;Pressure valve replaced
HCK_EQ003;02/23/2025;H;Pressure limiter;O;Charlie;Temperature sensor replaced
HCK_EQ003;02/23/2025;I;Temperature limiter;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ003;02/23/2025;J;Water quality devices;O;Bob;Routine check with no anomalies
HCK_EQ003;02/23/2025;K;Safety system;O;Bob;Water quality within acceptable range
HCK_EQ003;02/23/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Water quality within acceptable range
HCK_EQ003;02/23/2025;M;Steam pressure and temperature regulators;O;Charlie;Routine check with no anomalies
HCK_EQ003;02/23/2025;N;Feedwater system;O;Bob;Routine check with no anomalies
HCK_EQ003;02/23/2025;P;Combustion system;O;Bob;Pressure valve replaced
HCK_EQ004;02/24/2025;A;Safety devices against overpressure (safety valves);O;Diana;Water quality within acceptable range
HCK_EQ004;02/24/2025;D;Valves;O;Charlie;No issues found during inspection
HCK_EQ004;02/24/2025;E;Feedwater regulation;O;Charlie;Temperature sensor replaced
HCK_EQ004;02/24/2025;F;Low-level limiter;O;Charlie;Pressure valve replaced
HCK_EQ004;02/24/2025;G;Steam pressure and temperature;O;Charlie;Feedwater pump maintenance completed
HCK_EQ004;02/24/2025;H;Pressure limiter;O;Bob;Temperature sensor replaced
HCK_EQ004;02/24/2025;I;Temperature limiter;O;Alice;Temperature sensor replaced
HCK_EQ004;02/24/2025;J;Water quality devices;O;Charlie;Pressure valve replaced
HCK_EQ004;02/24/2025;K;Safety system;O;Alice;No issues found during inspection
HCK_EQ004;02/24/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Minor corrosion detected on lower flange
HCK_EQ004;02/24/2025;M;Steam pressure and temperature regulators;O;Diana;Safety valve adjusted
HCK_EQ004;02/24/2025;N;Feedwater system;O;Charlie;No issues found during inspection
HCK_EQ004;02/24/2025;P;Combustion system;O;Diana;Feedwater pump maintenance completed
HCK_EQ001;02/25/2025;A;Safety devices against overpressure (safety valves);O;Diana;Safety valve adjusted
HCK_EQ001;02/25/2025;D;Valves;O;Alice;Leak detected and sealed
HCK_EQ001;02/25/2025;E;Feedwater regulation;O;Alice;Temperature sensor replaced
HCK_EQ001;02/25/2025;F;Low-level limiter;O;Alice;Feedwater pump maintenance completed
HCK_EQ001;02/25/2025;G;Steam pressure and temperature;O;Charlie;Calibration performed successfully
HCK_EQ001;02/25/2025;H;Pressure limiter;O;Alice;Pressure valve replaced
HCK_EQ001;02/25/2025;I;Temperature limiter;O;Diana;No issues found during inspection
HCK_EQ001;02/25/2025;J;Water quality devices;O;Diana;Water quality within acceptable range
HCK_EQ001;02/25/2025;K;Safety system;O;Bob;Temperature sensor replaced
HCK_EQ001;02/25/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Feedwater pump maintenance completed
HCK_EQ001;02/25/2025;M;Steam pressure and temperature regulators;O;Diana;Routine check with no anomalies
HCK_EQ001;02/25/2025;N;Feedwater system;O;Alice;Minor corrosion detected on lower flange
HCK_EQ001;02/25/2025;P;Combustion system;O;Bob;Water quality within acceptable range
HCK_EQ002;02/26/2025;A;Safety devices against overpressure (safety valves);O;Diana;Calibration performed successfully
HCK_EQ002;02/26/2025;D;Valves;O;Charlie;Calibration performed successfully
HCK_EQ002;02/26/2025;E;Feedwater regulation;O;Alice;Calibration performed successfully
HCK_EQ002;02/26/2025;F;Low-level limiter;O;Bob;Routine check with no anomalies
HCK_EQ002;02/26/2025;G;Steam pressure and temperature;O;Alice;Pressure valve replaced
HCK_EQ002;02/26/2025;H;Pressure limiter;O;Bob;Safety valve adjusted
HCK_EQ002;02/26/2025;I;Temperature limiter;O;Charlie;Routine check with no anomalies
HCK_EQ002;02/26/2025;J;Water quality devices;O;Charlie;Feedwater pump maintenance completed
HCK_EQ002;02/26/2025;K;Safety system;O;Bob;No issues found during inspection
HCK_EQ002;02/26/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Safety valve adjusted
HCK_EQ002;02/26/2025;M;Steam pressure and temperature regulators;O;Charlie;Water quality within acceptable range
HCK_EQ002;02/26/2025;N;Feedwater system;O;Bob;Water quality within acceptable range
HCK_EQ002;02/26/2025;P;Combustion system;O;Bob;Temperature sensor replaced
HCK_EQ003;02/26/2025;A;Safety devices against overpressure (safety valves);O;Bob;Temperature sensor replaced
HCK_EQ003;02/26/2025;D;Valves;O;Diana;Temperature sensor replaced
HCK_EQ003;02/26/2025;E;Feedwater regulation;O;Charlie;No issues found during inspection
HCK_EQ003;02/26/2025;F;Low-level limiter;O;Charlie;Water quality within acceptable range
HCK_EQ003;02/26/2025;G;Steam pressure and temperature;O;Bob;Pressure valve replaced
HCK_EQ003;02/26/2025;H;Pressure limiter;O;Bob;Routine check with no anomalies
HCK_EQ003;02/26/2025;I;Temperature limiter;O;Alice;Calibration performed successfully
HCK_EQ003;02/26/2025;J;Water quality devices;O;Alice;Minor corrosion detected on lower flange
HCK_EQ003;02/26/2025;K;Safety system;O;Diana;Leak detected and sealed
HCK_EQ003;02/26/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Minor corrosion detected on lower flange
HCK_EQ003;02/26/2025;M;Steam pressure and temperature regulators;O;Alice;Routine check with no anomalies
HCK_EQ003;02/26/2025;N;Feedwater system;O;Bob;Safety valve adjusted
HCK_EQ003;02/26/2025;P;Combustion system;O;Alice;Minor corrosion detected on lower flange
HCK_EQ004;02/27/2025;A;Safety devices against overpressure (safety valves);O;Diana;Temperature sensor replaced
HCK_EQ004;02/27/2025;D;Valves;O;Bob;Water quality within acceptable range
HCK_EQ004;02/27/2025;E;Feedwater regulation;O;Bob;Calibration performed successfully
HCK_EQ004;02/27/2025;F;Low-level limiter;O;Alice;Leak detected and sealed
HCK_EQ004;02/27/2025;G;Steam pressure and temperature;O;Charlie;Temperature sensor replaced
HCK_EQ004;02/27/2025;H;Pressure limiter;O;Alice;No issues found during inspection
HCK_EQ004;02/27/2025;I;Temperature limiter;O;Charlie;Pressure valve replaced
HCK_EQ004;02/27/2025;J;Water quality devices;O;Alice;Pressure valve replaced
